dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
InstanceGM,ALL,catalog_p_fixed,0.2,31344,3321,10.595329249617151,1.0,0.66798037057662,0.318059971539855,42.0
InstanceGM,ALL,catalog_p_fixed,1.0,31344,6835,21.80640632976008,0.9999985265892865,0.42917560832006224,0.1979804383653703,42.0
InstanceGM,ALL,catalog_p_fixed,3.0,31344,12728,40.60745278203165,0.9903248666191371,0.31395448670581033,0.12126839108984845,42.0
InstanceGM,ALL,energy_onset_fixed,0.2,31344,3643,11.62263910158244,1.0,0.6604977953603277,0.34854006480430194,42.0
InstanceGM,ALL,energy_onset_fixed,1.0,31344,7402,23.61536498213374,0.9999944617349275,0.44054558656606996,0.2396643890179634,42.0
InstanceGM,ALL,energy_onset_fixed,3.0,31344,12136,38.718734047983666,0.9933323758438857,0.38311295923432687,0.1643018376167262,42.0
InstanceGM,ALL,feature_onset_fixed,0.2,31344,6914,22.058448187850942,1.0,0.4138445147130222,0.16837285241716016,42.0
InstanceGM,ALL,feature_onset_fixed,1.0,31344,11719,37.38833588565595,0.9999979995818291,0.2430701072957216,0.1091323281633377,42.0
InstanceGM,ALL,feature_onset_fixed,3.0,31344,16245,51.828101071975496,0.9312974864718265,0.18332851779689815,0.08400389024254562,42.0
InstanceGM,ALL,shortest_stable_no_catalog,0.2,31344,9,0.02871362940275651,1.0,0.9999999999333444,0.9999992194011763,84.945
InstanceGM,ALL,shortest_stable_no_catalog,1.0,31344,269,0.8582184788157223,1.0,0.9998202073101604,0.9640359297459171,84.945
InstanceGM,ALL,shortest_stable_no_catalog,3.0,31344,2012,6.419091373149566,0.9999999654330306,0.9156926695616515,0.6930328799074268,84.945
K-NET,ALL,adaptive_energy_end,0.2,22119,0,0.0,1.0,0.9999999726000275,0.9999988835160211,24.66
K-NET,ALL,adaptive_energy_end,1.0,22119,201,0.9087210090872102,1.0,0.998647196525043,0.9656499059941955,24.66
K-NET,ALL,adaptive_energy_end,3.0,22119,979,4.42605904426059,0.9999686825289293,0.9568069585492963,0.5776271132829873,24.66
K-NET,ALL,catalog_p_fixed,0.2,21141,25,0.11825363038645287,1.0,0.9999999667781081,0.9999983914565692,42.0
K-NET,ALL,catalog_p_fixed,1.0,21141,153,0.7237122179650916,0.9999999929721296,0.9987156012733127,0.9894572007276654,42.0
K-NET,ALL,catalog_p_fixed,3.0,21141,889,4.2050990965422645,0.999930864659571,0.9584085392242481,0.6311076946583658,42.0
K-NET,ALL,energy_onset_fixed,0.2,22119,4,0.018084000180840002,1.0,0.9999998959586237,0.9999959604844488,42.0
K-NET,ALL,energy_onset_fixed,1.0,22119,141,0.63746100637461,1.0,0.9981206550065745,0.9873016666961268,42.0
K-NET,ALL,energy_onset_fixed,3.0,22119,1118,5.05447805054478,0.9999534303849136,0.9492654505938476,0.5758176625210847,42.0
K-NET,ALL,feature_onset_fixed,0.2,22119,25,0.11302500113025002,1.0,0.9999999704419454,0.9999985690554065,42.0
K-NET,ALL,feature_onset_fixed,1.0,22119,183,0.82734300827343,1.0,0.9987213155500244,0.9831728075982462,42.0
